id,url
50067973,https://www.google.com/maps/place/?q=place_id:ChIJGVS3ZwVgwokRTu87gAoYRYU
50111749,https://www.google.com/maps/place/?q=place_id:ChIJcfsxhoNZwokREvhV2afeg9E
41499963,https://www.google.com/maps/place/?q=place_id:ChIJrwoEvqNbwokRwA_AzbsQm0A
50087061,https://www.google.com/maps/place/?q=place_id:ChIJx9pR1ktFwokRqDEnmbiwZkc
50114914,https://www.google.com/maps/place/?q=place_id:ChIJ61paES5fwokRDIL0UFY-peQ
50125100,https://www.google.com/maps/place/?q=place_id:ChIJu07ENp9dwokR4nU3PPQLLoc
50131178,https://www.google.com/maps/place/?q=place_id:ChIJqV4yKxRawokR3Z-iz6fV1xs
50127633,https://www.google.com/maps/place/?q=place_id:ChIJZ4ieChlcwokRzxBjcqjn-bk
50103094,https://www.google.com/maps/place/?q=place_id:ChIJXdEj0LlfwokRukq980iJr5c
50044724,https://www.google.com/maps/place/?q=place_id:ChIJV5x3kRH3wokRgkV5WRwxpv0
41401623,https://www.google.com/maps/place/?q=place_id:ChIJv9E6_MlbwokR5DO2conEwAY
50123924,https://www.google.com/maps/place/?q=place_id:ChIJ3frF8ytowokRxnJo-DtKF8M
50094035,https://www.google.com/maps/place/?q=place_id:ChIJU--_jkhawokRy7I4CoHuDIQ
50080912,https://www.google.com/maps/place/?q=place_id:ChIJv2aQ00dbwokRZ60qxZBp3cw
40948382,https://www.google.com/maps/place/?q=place_id:ChIJm-XbLLtbwokRLlFZf5lT2g0
41519888,https://www.google.com/maps/place/?q=place_id:ChIJ0Z45Z-BhwokRqujtSTo7Mac
50126161,https://www.google.com/maps/place/?q=place_id:ChIJR92urn9ZwokRVIQ2rkeRkbs
50143057,https://www.google.com/maps/place/?q=place_id:ChIJDc63yWtdwokRXL3ell9izKc
41548334,https://www.google.com/maps/place/?q=place_id:ChIJa_temx9awokRmJ0a271RdA0
50015282,https://www.google.com/maps/place/?q=place_id:ChIJ46fV8hJbwokRfVfJD3yF7dg
50134545,https://www.google.com/maps/place/?q=place_id:ChIJtdO1XLJZwokRyGOH_PctemE
50090533,https://www.google.com/maps/place/?q=place_id:ChIJGcNvHz9ZwokRRrmuoqQZbhA
50108952,https://www.google.com/maps/place/?q=place_id:ChIJSUGqdz1awokRrZiClpgUsD8
41060947,https://www.google.com/maps/place/?q=place_id:ChIJd1tEXGr0wokRohzEWrDQaNM
50138811,https://www.google.com/maps/place/?q=place_id:ChIJ_Sieh3lcwokRIjGFSktBxhs
50118153,https://www.google.com/maps/place/?q=place_id:ChIJX595Ip1ZwokRYVbnjoTlsdg
50107397,https://www.google.com/maps/place/?q=place_id:ChIJAb0rn3ZZwokRTNaCRozsaOc
50133259,https://www.google.com/maps/place/?q=place_id:ChIJu-cYPc5jwokRj3WlcaBJn4s
41225222,https://www.google.com/maps/place/?q=place_id:ChIJj3N6UvtYwokRqoC9_quzFpI
40400544,https://www.google.com/maps/place/?q=place_id:ChIJXSz48LNcwokRsngjp0j1ZnA
50066247,https://www.google.com/maps/place/?q=place_id:ChIJ75deE35nwokRfWcZeA3af10
50004057,https://www.google.com/maps/place/?q=place_id:ChIJxVExPyNfwokRJqzw0JbKJD8
50046759,https://www.google.com/maps/place/?q=place_id:ChIJFSv8hq1ZwokROWE2x-9Onjs
50127641,https://www.google.com/maps/place/?q=place_id:ChIJucq_qONYwokRruKzm3TEOzo
50078372,https://www.google.com/maps/place/?q=place_id:ChIJrbI5oWdiwokRMkQIZbxND5M
50088595,https://www.google.com/maps/place/?q=place_id:ChIJ9S1gqC1FwokREQKz7TWLnx0
41356235,https://www.google.com/maps/place/?q=place_id:ChIJBaplHZlZwokRGFzcuB2MXlE
40551807,https://www.google.com/maps/place/?q=place_id:ChIJwxr2iSVoK4cR4hxwuPXFrsU
50127894,https://www.google.com/maps/place/?q=place_id:ChIJGzuiqgT1wokRRFYJJ4Rom1Y
50117872,https://www.google.com/maps/place/?q=place_id:ChIJ_asUdRphwokRVbJ2ftg_ziU
50108737,https://www.google.com/maps/place/?q=place_id:ChIJdw5SjRlawokRPkihKsm-c30
50016275,https://www.google.com/maps/place/?q=place_id:ChIJ6wPCX01bwokRypAwD4e2Au8
50090415,https://www.google.com/maps/place/?q=place_id:ChIJ4-mYfBmNwokRz-QUZ5zhq8M
41694302,https://www.google.com/maps/place/?q=place_id:ChIJ2eucYVtDwokRA26jNuSYXN4
